iter	R2	RMSE
3587	0.9992212484	448.4546091
3588	0.9992221132	448.2055271
3589	0.9992222794	448.1576464
3590	0.9992225557	448.0780417
3591	0.9992235928	447.7790896
3592	0.9992241251	447.6255652
3593	0.9992241497	447.6184435
3594	0.9992243334	447.5654559
3595	0.9992245512	447.5026145
3596	0.9992256388	447.188683
3597	0.9992257913	447.144657
3598	0.9992280108	446.5032612
3599	0.9992282832	446.424486
3600	0.9992283248	446.4124381
3601	0.9992294184	446.0960188
3602	0.9992300131	445.9238349
3603	0.9992309555	445.6508797
3604	0.9992320807	445.3247158
3605	0.9992328998	445.0871515
3606	0.9992348775	444.5130325
3607	0.9992368316	443.945048
3608	0.9992378578	443.6464502
3609	0.9992380302	443.5962967
3610	0.9992387493	443.3869127
3611	0.9992392328	443.2460879
3612	0.9992406633	442.8291689
3613	0.9992406786	442.8247089
3614	0.9992420278	442.4311051
3615	0.9992429299	442.1677547
3616	0.9992443959	441.7394508
3617	0.999244793	441.6233598
3618	0.9992452698	441.4839268
3619	0.9992468733	441.0146716
3620	0.9992472099	440.9161127
3621	0.9992483838	440.572204
3622	0.9992489747	440.398971
3623	0.9992504619	439.9627147
3624	0.9992508537	439.8477079
3625	0.9992525647	439.3451501
3626	0.9992530932	439.1897828
3627	0.9992535612	439.0521758
3628	0.9992549434	438.6454781
3629	0.9992549938	438.6306468
3630	0.999255882	438.3690912
3631	0.9992559077	438.361531
3632	0.9992562841	438.250648
3633	0.9992569636	438.0503715
3634	0.9992584977	437.5979356
3635	0.9992606232	436.9703032
3636	0.9992606663	436.957569
3637	0.9992612631	436.7811778
3638	0.9992632683	436.1879932
3639	0.9992639856	435.9756061
3640	0.9992651033	435.6444244
3641	0.9992654501	435.5416326
3642	0.999265518	435.5214961
3643	0.9992663639	435.2706247
3644	0.9992667007	435.1707196
3645	0.9992668694	435.1206379
3646	0.9992697392	434.268193
3647	0.9992699712	434.1992094
3648	0.9992706337	434.0021398
3649	0.9992707331	433.9725584
3650	0.9992710584	433.8757756
3651	0.9992719977	433.5961309
3652	0.9992726485	433.4022771
3653	0.9992726676	433.3965957
3654	0.9992728738	433.3351488
3655	0.9992730607	433.2794485
3656	0.9992737921	433.0614344
3657	0.9992744314	432.8707737
3658	0.9992753349	432.6011661
3659	0.9992758215	432.4559036
3660	0.9992763628	432.2942449
3661	0.9992769887	432.1072658
3662	0.9992771603	432.0559746
3663	0.9992772126	432.0403331
3664	0.9992780043	431.8036801
3665	0.9992784685	431.6648216
3666	0.9992786847	431.6001612
3667	0.9992788583	431.5482139
3668	0.9992792172	431.4408067
3669	0.9992801613	431.158178
3670	0.9992812582	430.8295312
3671	0.9992813528	430.8011978
3672	0.9992814376	430.7757621
3673	0.9992826538	430.4110525
3674	0.9992835686	430.1365349
3675	0.9992849458	429.7229075
3676	0.9992853702	429.5953526
3677	0.999287256	429.0281751
3678	0.999288859	428.5454428
3679	0.99928887	428.5421368
3680	0.99928893	428.5240393
3681	0.9992892854	428.4169399
3682	0.9992912209	427.8331869
3683	0.9992920257	427.5902099
3684	0.9992936145	427.1101781
3685	0.9992936561	427.0975816
3686	0.9992939491	427.0090042
3687	0.9992948663	426.7315532
3688	0.9992956619	426.4907536
3689	0.999297185	426.0293669
3690	0.9992987755	425.5470177
3691	0.9992993893	425.3607298
3692	0.9992996473	425.2823988
3693	0.9992999917	425.1778265
3694	0.9993010356	424.8606996
3695	0.9993032291	424.1935114
3696	0.999304458	423.8192815
3697	0.9993054591	423.5141453
3698	0.9993057847	423.4148634
3699	0.9993060004	423.3491014
3700	0.9993069916	423.0466519
3701	0.9993072031	422.9821005
3702	0.9993079884	422.7422894
3703	0.9993084178	422.6111353
3704	0.9993092147	422.3675749
3705	0.9993094247	422.3033708
3706	0.9993121545	421.4678619
3707	0.9993124023	421.3919501
3708	0.9993128669	421.2495591
3709	0.9993137278	420.9855765
3710	0.9993139325	420.9227891
3711	0.9993149312	420.6163253
3712	0.9993156648	420.3910421
3713	0.9993159693	420.2975243
3714	0.9993171367	419.9387202
3715	0.9993171711	419.9281239
3716	0.9993184543	419.5333694
3717	0.999319566	419.1910705
3718	0.9993202172	418.9904276
3719	0.9993202274	418.9872791
3720	0.9993207428	418.8284235
3721	0.9993212014	418.6870234
3722	0.9993212178	418.681948
3723	0.9993218387	418.490427
3724	0.9993224265	418.3090156
3725	0.9993228205	418.1873677
3726	0.9993240985	417.7925742
3727	0.9993250065	417.5118476
3728	0.9993263301	417.1023018
3729	0.9993264158	417.0757618
3730	0.9993266319	417.0088612
3731	0.9993267542	416.9710006
3732	0.9993269992	416.8951179
3733	0.9993291663	416.2233535
3734	0.9993293521	416.1657155
3735	0.9993308008	415.715986
3736	0.9993325086	415.1851975
3737	0.9993332961	414.9401956
3738	0.9993337735	414.791633
3739	0.9993344812	414.5712614
3740	0.9993353608	414.2972044
3741	0.9993362566	414.0179142
3742	0.9993365161	413.9369669
3743	0.9993370434	413.7724426
3744	0.9993379029	413.504134
3745	0.9993394859	413.0095166
3746	0.9993400101	412.8455902
3747	0.9993402137	412.7819242
3748	0.9993406423	412.6478388
3749	0.9993406851	412.6344218
3750	0.9993413489	412.4266509
3751	0.9993420652	412.2023427
3752	0.9993421429	412.1779846
3753	0.9993424297	412.0881424
3754	0.9993430011	411.9090624
3755	0.99934355	411.7369502
3756	0.999344189	411.5364991
3757	0.9993453805	411.1624812
3758	0.9993459979	410.9685673
3759	0.9993466114	410.7757599
3760	0.9993470246	410.6458345
3761	0.9993472895	410.5625408
3762	0.9993486792	410.1252239
3763	0.9993496916	409.8063664
3764	0.9993497759	409.7798127
3765	0.9993508865	409.4297064
3766	0.9993517355	409.1618445
3767	0.9993527099	408.8542494
3768	0.9993527544	408.8401938
3769	0.9993531459	408.7165125
3770	0.999355873	407.8540355
3771	0.9993570035	407.4959736
3772	0.9993586576	406.9714992
3773	0.9993595561	406.6863253
3774	0.999360401	406.4179756
3775	0.9993611705	406.1734282
3776	0.9993613969	406.101445
3777	0.9993621225	405.8706547
3778	0.9993626261	405.7104295
3779	0.9993628828	405.6287116
3780	0.9993640473	405.2578278
3781	0.9993663963	404.5087178
3782	0.9993669466	404.3330197
3783	0.9993672775	404.2273291
3784	0.9993673154	404.2152238
3785	0.9993673759	404.1958954
3786	0.9993681331	403.9539229
3787	0.9993685844	403.809617
3788	0.9993690409	403.663626
3789	0.9993701113	403.3210955
3790	0.9993717412	402.7989185
3791	0.9993721124	402.6799242
3792	0.9993731075	402.3607001
3793	0.9993740269	402.0655367
3794	0.9993742661	401.9887039
3795	0.9993751734	401.6971699
3796	0.9993760298	401.4217761
3797	0.9993762199	401.3606353
3798	0.9993770798	401.083913
3799	0.9993788564	400.5115289
3800	0.9993792278	400.3917617
3801	0.9993796834	400.2448073
3802	0.9993808428	399.8706039
3803	0.9993809537	399.8347883
3804	0.9993820352	399.4853955
3805	0.9993826593	399.283588
3806	0.9993831774	399.1160341
3807	0.9993833824	399.0496963
3808	0.999384046	398.8348918
3809	0.9993841827	398.7906549
3810	0.9993848728	398.5671245
3811	0.9993852278	398.4521141
3812	0.9993855868	398.3357422
3813	0.9993868733	397.918513
3814	0.999387644	397.668338
3815	0.9993881484	397.5045145
3816	0.999388162	397.5001075
3817	0.9993886526	397.3407047
3818	0.9993892024	397.162009
3819	0.9993892796	397.1368847
3820	0.99938937	397.1074947
3821	0.9993897389	396.9875391
3822	0.9993900763	396.8777776
3823	0.9993904525	396.7553426
3824	0.9993911611	396.524675
3825	0.9993923574	396.1349298
3826	0.9993934647	395.7738089
3827	0.9993937917	395.6671184
3828	0.9993942492	395.5177892
3829	0.9993946638	395.3823945
3830	0.9993958969	394.9795045
3831	0.9993968942	394.6533469
3832	0.9993974112	394.484155
3833	0.9993987658	394.0404851
3834	0.9993998065	393.6993285
3835	0.9994013264	393.200505
3836	0.9994025382	392.8023791
3837	0.9994031621	392.5972086
3838	0.999403708	392.4176401
3839	0.9994043727	392.1988607
3840	0.9994055436	391.8131609
3841	0.9994062008	391.5965094
3842	0.9994073289	391.224352
3843	0.9994084297	390.8608828
3844	0.999409355	390.5550775
3845	0.9994105396	390.1632451
3846	0.9994112037	389.9433734
3847	0.9994119886	389.6833843
3848	0.9994123825	389.5528343
3849	0.9994128336	389.4033055
3850	0.9994132711	389.2581888
3851	0.9994139923	389.0188877
3852	0.9994150295	388.6744574
3853	0.9994173782	387.8933798
3854	0.9994180561	387.6676739
3855	0.9994182254	387.6112842
3856	0.9994200376	387.0071018
3857	0.9994201837	386.9583571
3858	0.9994209128	386.7149921
3859	0.9994210257	386.6773032
3860	0.9994211364	386.6403089
3861	0.9994224114	386.2142648
3862	0.9994230306	386.0071975
3863	0.9994235174	385.8443298
3864	0.9994241172	385.6435565
3865	0.9994242581	385.5963741
3866	0.9994244606	385.5285454
3867	0.9994247142	385.443603
3868	0.9994250618	385.3271409
3869	0.9994258287	385.0700681
3870	0.9994264282	384.8689923
3871	0.9994271368	384.6311693
3872	0.9994277083	384.4392541
3873	0.999427934	384.3634704
3874	0.9994285418	384.1592032
3875	0.9994300475	383.652791
3876	0.9994301397	383.6217428
3877	0.9994313303	383.2207901
3878	0.9994317876	383.0666751
3879	0.9994319579	383.0092622
3880	0.9994333955	382.5243038
3881	0.9994338608	382.3672161
3882	0.9994350268	381.9732411
3883	0.9994361742	381.5851753
3884	0.9994365446	381.45982
3885	0.9994372444	381.2228654
3886	0.9994388997	380.6617756
3887	0.9994390407	380.6139424
3888	0.999439134	380.5822811
3889	0.9994394061	380.489961
3890	0.9994403498	380.1695634
3891	0.9994409974	379.9495609
3892	0.9994415909	379.747814
3893	0.9994418606	379.6560893
3894	0.9994420349	379.5967927
3895	0.9994423875	379.4768446
3896	0.9994425539	379.4202116
3897	0.9994434875	379.1023401
3898	0.9994446266	378.7141716
3899	0.9994450428	378.5722321
3900	0.999445425	378.4418532
3901	0.9994465973	378.0416515
3902	0.9994471296	377.8597942
3903	0.9994473026	377.8006726
3904	0.9994474412	377.7532876
3905	0.9994477209	377.6576741
3906	0.9994483995	377.4255917
3907	0.999448641	377.3429653
3908	0.9994494778	377.056496
3909	0.9994497308	376.9698661
3910	0.9994502622	376.7877774
3911	0.9994512952	376.4336157
3912	0.9994513735	376.4067637
3913	0.9994521596	376.1370022
3914	0.9994522521	376.1052425
3915	0.9994533839	375.7164698
3916	0.9994540335	375.4931592
3917	0.999454563	375.3110198
3918	0.99945515	375.1089972
3919	0.9994555554	374.969446
3920	0.9994559523	374.8327366
3921	0.999456762	374.5537143
3922	0.9994576887	374.2340866
3923	0.9994583381	374.0099415
3924	0.9994585242	373.9456975
3925	0.9994589591	373.7954996
3926	0.999459045	373.7658294
3927	0.9994594842	373.6140794
3928	0.9994603817	373.3037378
3929	0.9994607585	373.173397
3930	0.9994614871	372.9212119
3931	0.9994623556	372.6203714
3932	0.9994627715	372.476207
3933	0.9994628185	372.4599097
3934	0.9994635616	372.2022117
3935	0.9994641114	372.0114255
3936	0.9994642157	371.9752089
3937	0.9994643481	371.9292537
3938	0.9994644517	371.8932953
3939	0.9994650651	371.6802683
3940	0.9994654744	371.5380203
3941	0.9994655472	371.5127342
3942	0.9994665724	371.1562316
3943	0.9994675521	370.8152543
3944	0.9994677485	370.7468621
3945	0.9994682889	370.558576
3946	0.9994686257	370.4412126
3947	0.9994691319	370.2647193
3948	0.9994691975	370.2418399
3949	0.9994694317	370.1601527
3950	0.9994704277	369.8125676
3951	0.9994707223	369.7096947
3952	0.9994709471	369.6311693
3953	0.9994715642	369.4155233
3954	0.9994717123	369.3637513
3955	0.9994720108	369.2593942
3956	0.9994726841	369.0238816
3957	0.999472704	369.0168894
3958	0.9994737799	368.6402389
3959	0.9994740146	368.5580092
3960	0.9994746791	368.3251461
3961	0.9994755896	368.0058155
3962	0.9994757464	367.9507936
3963	0.9994760341	367.8498146
3964	0.9994767199	367.6089989
3965	0.9994768648	367.5580889
3966	0.9994772915	367.4081696
3967	0.9994777007	367.2643225
3968	0.9994777635	367.242257
3969	0.9994779	367.1942546
3970	0.9994781296	367.1134995
3971	0.9994783404	367.0393624
3972	0.9994789483	366.8254343
3973	0.9994793698	366.6770213
3974	0.9994795312	366.6201955
3975	0.9994795469	366.6146681
3976	0.9994809384	366.1242186
3977	0.9994817261	365.8463032
3978	0.9994818596	365.7991952
3979	0.999482686	365.5073614
3980	0.9994828689	365.4427473
3981	0.9994841441	364.9918797
3982	0.9994851154	364.6480971
3983	0.9994857216	364.4334035
3984	0.9994865527	364.1387833
3985	0.9994871328	363.9330382
3986	0.99948834	363.5044748
3987	0.9994883485	363.5014615
3988	0.999489101	363.2340392
3989	0.9994892753	363.1720918
3990	0.999489652	363.0381343
3991	0.999490259	362.8221692
3992	0.9994906127	362.6962617
3993	0.9994921146	362.1611615
3994	0.9994924871	362.0283298
3995	0.9994931167	361.8037107
3996	0.9994937864	361.5646168
3997	0.9994940151	361.4829371
3998	0.9994947302	361.227421
3999	0.9994947432	361.22276
4000	0.9994949367	361.1535822
4001	0.9994953701	360.998594
4002	0.9994958112	360.8407837
4003	0.9994966775	360.530649
4004	0.9994968986	360.4514646
4005	0.9994977611	360.1423603
4006	0.9994985996	359.8415839
4007	0.9994989722	359.7078659
4008	0.9995001398	359.28847
4009	0.9995002875	359.2354088
4010	0.9995008805	359.0221776
4011	0.9995019732	358.6289806
4012	0.9995021605	358.5615251
4013	0.9995026662	358.3793701
4014	0.9995028975	358.2960227
4015	0.9995032462	358.1703552
4016	0.9995046852	357.6512064
4017	0.9995047744	357.6189898
4018	0.9995054892	357.3607837
4019	0.9995063052	357.0658454
4020	0.9995064664	357.0075284
4021	0.9995071447	356.7621318
4022	0.9995078724	356.4986321
4023	0.9995081162	356.4103315
4024	0.9995092312	356.0061546
4025	0.999509438	355.9311147
4026	0.9995107269	355.4632485
4027	0.999511073	355.3375079
4028	0.9995120386	354.9864354
4029	0.9995126548	354.7622255
4030	0.9995135057	354.4523937
4031	0.9995145667	354.0656588
4032	0.9995155188	353.7182612
4033	0.9995169547	353.1937147
4034	0.9995183074	352.6988085
4035	0.9995183415	352.6863472
4036	0.9995189398	352.4672187
4037	0.9995195737	352.2349245
4038	0.999520034	352.0661506
4039	0.9995206634	351.8352377
4040	0.9995212627	351.6152125
4041	0.9995213065	351.5991123
4042	0.9995218714	351.3915948
4043	0.9995229846	350.9822937
4044	0.9995239513	350.6264961
4045	0.999524294	350.5002486
4046	0.9995248329	350.3016614
4047	0.9995255254	350.0463069
4048	0.9995261557	349.8137459
4049	0.999526482	349.6932558
4050	0.9995269101	349.5351442
4051	0.9995279711	349.1429796
4052	0.9995280831	349.1015564
4053	0.9995283116	349.0170413
4054	0.999528762	348.8503629
4055	0.999529212	348.6837676
4056	0.9995296371	348.5263044
4057	0.9995298954	348.430601
4058	0.9995308231	348.0866221
4059	0.9995315664	347.8107965
4060	0.9995322451	347.5587118
4061	0.9995324275	347.4909476
4062	0.9995331832	347.2100222
4063	0.9995340375	346.8921716
4064	0.9995345168	346.713716
4065	0.999535405	346.3827863
4066	0.9995360766	346.1323079
4067	0.9995360872	346.1283845
4068	0.999536686	345.9049287
4069	0.9995379618	345.4283524
4070	0.999538602	345.1889538
4071	0.9995389595	345.0551883
4072	0.9995391518	344.9832215
4073	0.9995393202	344.9201923
4074	0.9995404254	344.50618
4075	0.9995407657	344.3786119
4076	0.9995414803	344.1105648
4077	0.9995415518	344.0837359
4078	0.9995424024	343.7643944
4079	0.9995426642	343.6660508
4080	0.9995433965	343.3907755
4081	0.9995437951	343.240853
4082	0.9995443099	343.0471696
4083	0.9995458141	342.4805109
4084	0.9995470946	341.9973608
4085	0.999547514	341.838997
4086	0.9995482039	341.5782938
4087	0.9995489625	341.2914136
4088	0.9995494518	341.1062166
4089	0.9995503594	340.7625021
4090	0.9995504034	340.7458103
4091	0.999550451	340.7277821
4092	0.9995511162	340.4756054
4093	0.9995514892	340.334107
4094	0.9995515111	340.3257848
4095	0.9995520262	340.1302871
4096	0.9995521169	340.0958533
4097	0.9995522498	340.0454117
4098	0.999553227	339.6741339
4099	0.999553712	339.4897039
4100	0.9995540376	339.3658627
4101	0.9995543824	339.2346402
4102	0.9995554917	338.8121528
4103	0.9995555482	338.7906012
4104	0.9995561792	338.5500261
4105	0.9995571282	338.1878806
4106	0.9995578608	337.9080623
4107	0.9995581211	337.8085716
4108	0.999558401	337.7015584
4109	0.9995587839	337.5551236
4110	0.9995588015	337.5483799
4111	0.9995595679	337.255071
4112	0.999560108	337.0482255
4113	0.9995610242	336.6970456
4114	0.9995612166	336.6232411
4115	0.9995618211	336.3912877
4116	0.9995622375	336.2314388
4117	0.9995624489	336.1502244
4118	0.9995630331	335.9257417
4119	0.9995630428	335.9219989
4120	0.9995634048	335.7828257
4121	0.9995638793	335.6003254
4122	0.9995639083	335.5891523
4123	0.9995640198	335.5462696
4124	0.9995643792	335.4079332
4125	0.9995646853	335.2900525
4126	0.9995647894	335.2499893
4127	0.9995649672	335.1814713
4128	0.9995654975	334.9771282
4129	0.9995660384	334.7685846
4130	0.9995663154	334.6616984
4131	0.9995663322	334.6552283
4132	0.9995664514	334.6092334
4133	0.9995676094	334.1620498
4134	0.9995685248	333.8081572
4135	0.9995688857	333.668525
4136	0.9995689391	333.6478363
4137	0.9995689883	333.6288087
4138	0.9995697999	333.3145703
4139	0.9995710832	332.817037
4140	0.9995714144	332.688509
4141	0.9995716375	332.6018994
4142	0.9995726878	332.1939256
4143	0.9995730378	332.0578347
4144	0.999573042	332.0561922
4145	0.9995741302	331.6327664
4146	0.9995749116	331.3283959
4147	0.999575256	331.1941338
4148	0.9995754908	331.102598
4149	0.9995759418	330.9266698
4150	0.999576306	330.7845247
4151	0.9995769931	330.5162136
4152	0.9995777855	330.2064983
4153	0.9995779952	330.1244831
4154	0.9995781958	330.0459936
4155	0.9995787268	329.8381723
4156	0.9995794134	329.5692721
4157	0.9995798144	329.4121494
4158	0.9995810987	328.9083375
4159	0.9995817758	328.642399
4160	0.9995823187	328.4290371
4161	0.999582897	328.2015944
4162	0.9995834052	328.0015841
4163	0.9995836503	327.9050992
4164	0.9995843015	327.6485675
4165	0.9995845933	327.5335413
4166	0.9995848426	327.4352341
4167	0.9995851871	327.2993436
4168	0.9995857622	327.0723761
4169	0.9995862031	326.8982709
4170	0.9995866759	326.7114794
4171	0.9995867929	326.6652113
4172	0.9995876747	326.3164892
4173	0.9995883941	326.0316736
4174	0.9995887436	325.8932431
4175	0.9995888643	325.8453999
4176	0.9995899608	325.4106016
4177	0.9995904447	325.218536
4178	0.999590486	325.2021486
4179	0.9995906831	325.1238672
4180	0.9995911163	324.9517732
4181	0.9995917537	324.6984166
4182	0.9995918792	324.648484
4183	0.9995924489	324.4218122
4184	0.9995927752	324.2919066
4185	0.9995938384	323.868294
4186	0.9995941665	323.7374864
4187	0.9995947386	323.5092228
4188	0.9995953444	323.2673306
4189	0.9995957709	323.0969192
4190	0.9995977191	322.3173765
4191	0.9995980694	322.1770205
4192	0.9995983776	322.0534584
4193	0.999598698	321.9249932
4194	0.9995992034	321.7221907
4195	0.9995994155	321.637077
4196	0.9996000392	321.3865815
4197	0.9996001305	321.3498775
4198	0.9996001904	321.3258237
4199	0.9996005396	321.1854679
4200	0.9996005592	321.1775748
4201	0.9996011951	320.9218486
4202	0.9996014069	320.8365945
4203	0.999601558	320.7758029
4204	0.9996022163	320.5106853
4205	0.9996024326	320.423513
4206	0.9996024656	320.4102244
4207	0.9996029315	320.222438
4208	0.9996032534	320.0925905
4209	0.9996034304	320.0211751
4210	0.9996046198	319.5409375
4211	0.9996049154	319.4214572
4212	0.9996051232	319.3374441
4213	0.9996054287	319.2138602
4214	0.9996061961	318.9033238
4215	0.9996071474	318.5178972
4216	0.9996081601	318.1070807
4217	0.9996082589	318.0670033
4218	0.9996083431	318.0328159
4219	0.9996087446	317.8697436
4220	0.9996092804	317.6520245
4221	0.9996097387	317.4656584
4222	0.9996098567	317.4176609
4223	0.9996102568	317.2548543
4224	0.9996106174	317.1080613
4225	0.9996112242	316.8608855
4226	0.9996114861	316.7541471
4227	0.9996116712	316.6786873
4228	0.9996118713	316.5970912
4229	0.9996126742	316.2694334
4230	0.9996127654	316.232225
4231	0.9996131688	316.0674639
4232	0.9996137161	315.843792
4233	0.9996147321	315.4281453
4234	0.9996154256	315.1441055
4235	0.9996156242	315.0627275
4236	0.9996157678	315.003897
4237	0.9996159154	314.9433715
4238	0.9996162594	314.802309
4239	0.9996167372	314.6062488
4240	0.9996169551	314.5168171
4241	0.9996175531	314.2711979
4242	0.9996180392	314.0714174
4243	0.9996189102	313.7131234
4244	0.9996193526	313.5309721
4245	0.9996195017	313.4695774
4246	0.9996205683	313.0298962
4247	0.9996207137	312.9699163
4248	0.999620795	312.936384
4249	0.9996214692	312.6580513
4250	0.9996218653	312.4944487
4251	0.9996223297	312.3024966
4252	0.9996228486	312.0878466
4253	0.9996229075	312.0634943
4254	0.9996231164	311.9770253
4255	0.9996234603	311.8346711
4256	0.9996236177	311.7694734
4257	0.9996236586	311.752548
4258	0.9996237684	311.7070876
4259	0.9996240677	311.5830783
4260	0.9996241557	311.5465852
4261	0.9996246195	311.3542892
4262	0.9996247221	311.3117529
4263	0.9996251861	311.1192239
4264	0.9996252239	311.1035661
4265	0.999625868	310.8360857
4266	0.9996263655	310.6293805
4267	0.9996266552	310.508897
4268	0.9996273097	310.2366286
4269	0.9996280087	309.9455386
4270	0.9996282845	309.8306363
4271	0.9996288657	309.58834
4272	0.9996298249	309.1879922
4273	0.9996298807	309.1646796
4274	0.9996299435	309.1384769
4275	0.9996302959	308.9912167
4276	0.9996307437	308.8040286
4277	0.9996307827	308.7877434
4278	0.9996310249	308.6864326
4279	0.9996317432	308.3858062
4280	0.9996322128	308.1891237
4281	0.9996331065	307.8144855
4282	0.9996334057	307.6889499
4283	0.9996342119	307.350406
4284	0.9996345327	307.2156079
4285	0.9996345653	307.2019203
4286	0.9996351051	306.9749379
4287	0.9996354431	306.8327406
4288	0.9996359511	306.6188517
4289	0.9996364763	306.3976299
4290	0.999636699	306.3037558
4291	0.999637096	306.1363616
4292	0.9996375104	305.9615282
4293	0.9996379636	305.7702069
4294	0.9996383241	305.6179169
4295	0.9996384055	305.5835025
4296	0.9996385228	305.5339555
4297	0.9996389976	305.3332043
4298	0.9996393268	305.1939648
4299	0.9996397389	305.0195561
4300	0.9996404229	304.7298637
4301	0.999640699	304.6128695
4302	0.999641185	304.4067717
4303	0.9996415358	304.2579279
4304	0.9996421245	304.0080005
4305	0.9996424375	303.8750082
4306	0.9996436748	303.348815
4307	0.9996441644	303.1403084
4308	0.9996446834	302.919173
4309	0.9996451182	302.7337748
4310	0.9996457318	302.4719419
4311	0.9996459094	302.3961439
4312	0.9996461371	302.2988652
4313	0.9996469707	301.9426095
4314	0.999647211	301.8398324
4315	0.9996475206	301.7073496
4316	0.9996479323	301.5310809
4317	0.9996479405	301.5276097
4318	0.9996485019	301.2870872
4319	0.9996486161	301.2381135
4320	0.999649013	301.0679726
4321	0.9996491787	300.9968737
4322	0.999649406	300.8993457
4323	0.9996497749	300.7410229
4324	0.9996498633	300.7030632
4325	0.9996506888	300.3483483
4326	0.9996512311	300.1151528
4327	0.9996513792	300.0513903
4328	0.9996518658	299.8419305
4329	0.9996520871	299.7466262
4330	0.9996523393	299.6379637
4331	0.999652408	299.6083326
4332	0.999652765	299.454458
4333	0.9996529085	299.392546
4334	0.9996530538	299.3298981
4335	0.9996533129	299.2180855
4336	0.9996535981	299.09498
4337	0.9996541649	298.8501994
4338	0.9996544847	298.7119772
4339	0.999654614	298.656082
4340	0.9996554919	298.2763017
4341	0.999655734	298.1714818
4342	0.9996563182	297.9183741
4343	0.9996564543	297.859382
4344	0.9996569158	297.6592348
4345	0.9996573493	297.4711189
4346	0.9996581136	297.1391773
4347	0.9996581342	297.1302432
4348	0.9996586354	296.9123595
4349	0.9996589109	296.7925269
4350	0.9996593045	296.6212145
4351	0.9996595608	296.5096112
4352	0.9996595934	296.4954351
4353	0.9996603305	296.1742475
4354	0.9996607186	296.0050061
4355	0.9996611454	295.8187811
4356	0.9996616108	295.615552
4357	0.9996621365	295.3858178
4358	0.9996622789	295.3235974
4359	0.9996624416	295.2524308
4360	0.9996625542	295.2031961
4361	0.9996631667	294.9351268
4362	0.9996634416	294.814779
4363	0.9996635068	294.786205
4364	0.9996639166	294.606637
4365	0.9996643236	294.4282241
4366	0.9996645438	294.3316446
4367	0.9996646962	294.2647599
4368	0.9996648494	294.1975462
4369	0.9996653901	293.9601145
4370	0.9996661889	293.6090419
4371	0.9996669968	293.2535072
4372	0.9996676286	292.9751772
4373	0.9996679253	292.8443939
4374	0.9996680289	292.7987212
4375	0.9996682527	292.7000103
4376	0.9996684982	292.5916787
4377	0.9996689895	292.3747881
4378	0.9996697324	292.0465175
4379	0.9996702445	291.8199971
4380	0.9996708516	291.5512438
4381	0.9996712323	291.3825912
4382	0.9996714058	291.3057065
4383	0.9996715903	291.223912
4384	0.9996724932	290.823275
4385	0.9996731747	290.5205559
4386	0.9996733449	290.4448757
4387	0.9996734153	290.4136022
4388	0.9996738477	290.2212824
4389	0.9996739038	290.1963139
4390	0.9996745996	289.886565
4391	0.9996746565	289.8611959
4392	0.999674868	289.7669779
4393	0.9996750102	289.703613
4394	0.999675392	289.5333886
4395	0.9996755286	289.4724442
4396	0.9996759622	289.2789844
4397	0.9996761679	289.187124
4398	0.9996763545	289.1038159
4399	0.9996767912	288.9087135
4400	0.9996769863	288.8214989
4401	0.9996773025	288.6800963
4402	0.9996773824	288.6443324
4403	0.9996779997	288.3680839
4404	0.9996781763	288.2889783
4405	0.9996783617	288.2059387
4406	0.9996786783	288.0640244
4407	0.9996789092	287.9605239
4408	0.9996790746	287.88634
4409	0.9996795361	287.6792604
4410	0.9996799241	287.5050627
4411	0.9996804573	287.2654892
4412	0.9996805236	287.2357027
4413	0.9996818421	286.6423669
4414	0.9996822448	286.4609164
4415	0.9996824387	286.3734796
4416	0.9996828792	286.1747867
4417	0.9996833244	285.9738391
4418	0.999683393	285.9428587
4419	0.999683525	285.8832528
4420	0.999683787	285.764884
4421	0.9996844657	285.4580557
4422	0.999684834	285.2914342
4423	0.9996851659	285.1411724
4424	0.9996853387	285.0628852
4425	0.9996855392	284.9720638
4426	0.999686459	284.5549698
4427	0.999686669	284.4596626
4428	0.9996869055	284.3523094
4429	0.9996871176	284.2559667
4430	0.9996877633	283.9625054
4431	0.9996883309	283.7043008
4432	0.9996887737	283.5026906
4433	0.9996888572	283.4646547
4434	0.9996892218	283.29852
4435	0.9996897004	283.0803087
4436	0.9996905266	282.7031826
4437	0.9996912686	282.3640808
4438	0.9996914927	282.2615665
4439	0.9996924633	281.8172138
4440	0.9996925848	281.7615473
4441	0.9996930304	281.557245
4442	0.9996936212	281.2861776
4443	0.9996940939	281.0690874
4444	0.9996944208	280.9188787
4445	0.9996946207	280.8269528
4446	0.9996950143	280.6459192
4447	0.9996952115	280.5551681
4448	0.9996955312	280.4080158
4449	0.9996957806	280.2931288
4450	0.9996962326	280.0848205
4451	0.9996964701	279.9753127
4452	0.9996968331	279.8078711
4453	0.9996971703	279.6522288
4454	0.9996972098	279.6339605
4455	0.9996980241	279.2577008
4456	0.9996983416	279.1108479
4457	0.9996983516	279.1062465
4458	0.9996989504	278.8290898
4459	0.9996998377	278.417876
4460	0.9996999194	278.3799649
4461	0.9997009222	277.914438
4462	0.9997012847	277.7459482
4463	0.9997018002	277.5061814
4464	0.9997023267	277.2611023
4465	0.9997023657	277.2429354
4466	0.999702462	277.1980801
4467	0.9997024899	277.1851127
4468	0.9997025452	277.1593154
4469	0.9997026326	277.1186359
4470	0.9997030827	276.9088268
4471	0.9997034924	276.7177085
